resource_id,scope_keys,dataset_ids,dataset_names,resource_type,title,author,published_at,source_url,local_path,sha256,raw_html_path,raw_html_sha256,attachment_parent_url,http_status,content_type,extraction_status,scraped_at
support.worldquantbrain.com-hc-en-us-community-posts-16412786972311-research-paper-74-price-in-efficiency-wrt-firm-speci,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,pv1,Price Volume Data for Equity,research,Research Paper 74: Price (In)efficiency wrt Firm-Specific Information and Anomalies.,"KA64574 March 28, 2024 06:00",2024-03-28T06:00:30Z,https://support.worldquantbrain.com/hc/en-us/community/posts/16412786972311-Research-Paper-74-Price-In-efficiency-wrt-Firm-Specific-Information-and-Anomalies,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-74-price-in-efficiency-wrt-firm-specific-information-and-anomalies.-16412786972311-research-paper-74-pric.md,24D6F6AAFDD147455E0E20121B871F9B02B4BCD32D21B115EFD945F633BC1978,materials/wq_dataset_catalog_20260717/raw/html/research-paper-74-price-in-efficiency-wrt-firm-specific-information-and-anomalies.-16412786972311-research-paper-74-pric.html,8CDBE556310A764E23C6240D7792362C1DEC3DFC16028B7F715850C6FA14ADC9,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-16412791948695-research-paper-72-testing-for-asset-price-bubbles-us,ASI_D1_TOP500;USA_D1_TOP1000,fundamental6;option9,Company Fundamental Data for Equity;Options Analytics,research,Research Paper 72: Testing for Asset Price Bubbles using Options Data,"KA64574 February 15, 2024 06:00",2024-02-15T06:00:41Z,https://support.worldquantbrain.com/hc/en-us/community/posts/16412791948695-Research-Paper-72-Testing-for-Asset-Price-Bubbles-using-Options-Data,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-72-testing-for-asset-price-bubbles-using-options-data-16412791948695-research-paper-72-testing-for-asset-.md,D67FE501E1B2B8D1260BE9AFFB6A45B8810AC542D56C2D213C8612C1DF55EA3E,materials/wq_dataset_catalog_20260717/raw/html/research-paper-72-testing-for-asset-price-bubbles-using-options-data-16412791948695-research-paper-72-testing-for-asset-.html,1EA0BFD8269E41211E4FF909954BFFC5556A83E1B87DFC87134B3FA65CA994F5,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-16412807448599-research-paper-73-uncertainty-resolution-before-earn,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental6;news18;pv1,Company Fundamental Data for Equity;Price Volume Data for Equity;Ravenpack News Data,research,Research Paper 73: Uncertainty Resolution Before Earnings Announcements,"KA64574 March 07, 2024 06:00",2024-03-07T06:00:43Z,https://support.worldquantbrain.com/hc/en-us/community/posts/16412807448599-Research-Paper-73-Uncertainty-Resolution-Before-Earnings-Announcements,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-73-uncertainty-resolution-before-earnings-announcements-16412807448599-research-paper-73-uncertainty-reso.md,7F822224CBE5CE8D61034445BE61EC6BB87C8A315CF5C3FB09912A4FF4069E9C,materials/wq_dataset_catalog_20260717/raw/html/research-paper-73-uncertainty-resolution-before-earnings-announcements-16412807448599-research-paper-73-uncertainty-reso.html,76C0C1A8458DC2289E794AC0277DB1B2D2320E61FE2997AFD9253092A0C0529F,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17609946232983-research-paper-54-cross-impact-in-derivative-markets,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental6;option8;pv1,Company Fundamental Data for Equity;Price Volume Data for Equity;Volatility Data,research,Research Paper 54: Cross Impact in Derivative Markets,"KA64574 September 18, 2023 10:00 Edited",2023-09-18T10:00:24Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17609946232983-Research-Paper-54-Cross-Impact-in-Derivative-Markets,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-54-cross-impact-in-derivative-markets-17609946232983-research-paper-54-cross-impact-in-derivative-markets.md,EE33CC125A7123E62913B2394B7AAF70C0F99CFA73B75B81D0C60B5637724DD0,materials/wq_dataset_catalog_20260717/raw/html/research-paper-54-cross-impact-in-derivative-markets-17609946232983-research-paper-54-cross-impact-in-derivative-markets.html,0D5E1FB9CD73DEA50FB8F0CA0EB5CB2110AA7170CDFA7D4D0A760C2F3F4F4F12,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17610752344343-research-paper-55-implied-equity-duration-a-measure-,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,news18;pv1,Price Volume Data for Equity;Ravenpack News Data,research,Research Paper 55: Implied Equity Duration: A Measure of Pandemic Shutdown Risk,"KA64574 September 21, 2023 08:43",2023-09-21T08:43:52Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17610752344343-Research-Paper-55-Implied-Equity-Duration-A-Measure-of-Pandemic-Shutdown-Risk,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-55-implied-equity-duration-a-measure-of-pandemic-shutdown-risk-17610752344343-research-paper-55-implied-e.md,75F50A718876E94734AA6ED434F60545534155D00754BFF05AB50328E05C2820,materials/wq_dataset_catalog_20260717/raw/html/research-paper-55-implied-equity-duration-a-measure-of-pandemic-shutdown-risk-17610752344343-research-paper-55-implied-e.html,CA8B585956D9862FEBA68842D5C412676C5A5021080DC1D74D703D698E178F67,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17610791209495-research-paper-56-intangible-value,ASI_D1_TOP500;USA_D1_TOP1000,fundamental6,Company Fundamental Data for Equity,research,Research Paper 56: Intangible Value,"KA64574 September 25, 2023 06:00",2023-09-25T06:00:17Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17610791209495-Research-Paper-56-Intangible-Value,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-56-intangible-value-17610791209495-research-paper-56-intangible-value.md,9696BAFE2385AAAD3620759B23D32D25B490564D427BF2C8AC8D06F0CF3A6243,materials/wq_dataset_catalog_20260717/raw/html/research-paper-56-intangible-value-17610791209495-research-paper-56-intangible-value.html,C86DB6BB84DD187FE12F7A3FC8CC5CE16A832C89814AB29C24DFE02FBA85D4E1,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17610816687639-research-paper-57-famous-firms-earnings-clusters-and,ASI_D1_TOP500;USA_D1_TOP1000,news18,Ravenpack News Data,research,"Research Paper 57: Famous Firms, Earnings Clusters, and the Stock Market","KA64574 September 28, 2023 06:00",2023-09-28T06:00:22Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17610816687639-Research-Paper-57-Famous-Firms-Earnings-Clusters-and-the-Stock-Market,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-57-famous-firms-earnings-clusters-and-the-stock-market-17610816687639-research-paper-57-famous-firms-earn.md,2D7A85E1FD943C81D4DC83E22961B0082BDD142E137F8E99BB5064CD48A5068A,materials/wq_dataset_catalog_20260717/raw/html/research-paper-57-famous-firms-earnings-clusters-and-the-stock-market-17610816687639-research-paper-57-famous-firms-earn.html,2000676B09B314929231F946ACF115C71EE6C5B58FEA07E2ECDCC5D9C32D3611,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17610888953751-research-paper-58-diversifying-macroeconomic-factors,USA_D1_TOP1000,model51,Systematic Risk Metrics,research,Research Paper 58: Diversifying Macroeconomic Factors-For Better or for Worse,"KA64574 October 02, 2023 10:16",2023-10-02T10:16:13Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17610888953751-Research-Paper-58-Diversifying-Macroeconomic-Factors-For-Better-or-for-Worse,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-58-diversifying-macroeconomic-factors-for-better-or-for-worse-17610888953751-research-paper-58-diversifyi.md,AEF6A7C9CF163941142AA0AAAEB3B17C82474C90419C5A6F7D5DD40BF0FD3F8F,materials/wq_dataset_catalog_20260717/raw/html/research-paper-58-diversifying-macroeconomic-factors-for-better-or-for-worse-17610888953751-research-paper-58-diversifyi.html,25BCBC8396607E8272230BB3B1B6808CD689122780A0C0F45B0CAC5F596801F4,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611008214679-research-paper-60-are-stock-market-anomalies-anomalo,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,pv1,Price Volume Data for Equity,research,Research Paper 60: Are Stock-Market Anomalies Anomalous After All?,"KA64574 October 09, 2023 10:04",2023-10-09T10:04:56Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611008214679-Research-Paper-60-Are-Stock-Market-Anomalies-Anomalous-After-All,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-60-are-stock-market-anomalies-anomalous-after-all--17611008214679-research-paper-60-are-stock-market-anom.md,8A37F6623296C4850B551B3C915F6C16A2D25E95900723FB1586844EE4D03EE6,materials/wq_dataset_catalog_20260717/raw/html/research-paper-60-are-stock-market-anomalies-anomalous-after-all--17611008214679-research-paper-60-are-stock-market-anom.html,0DB59707C2670E5F10B161D60A4B8F728E09A46589EDC97938618795388A19DD,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611043059607-research-paper-59-market-fragmentation-and-contagion,ASI_D1_TOP500;USA_D1_TOP1000,fundamental6,Company Fundamental Data for Equity,research,Research Paper 59: Market Fragmentation and Contagion,"KA64574 October 05, 2023 06:00",2023-10-05T06:00:26Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611043059607-Research-Paper-59-Market-Fragmentation-and-Contagion,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-59-market-fragmentation-and-contagion-17611043059607-research-paper-59-market-fragmentation-and-contagion.md,24881D968360DB7A235EB9BDC81E725C52079391B5C55E90221B398DD933EDF2,materials/wq_dataset_catalog_20260717/raw/html/research-paper-59-market-fragmentation-and-contagion-17611043059607-research-paper-59-market-fragmentation-and-contagion.html,772CE936405E3E36299FE0479E72FAA7B37E790410982E17920D72B40B1592DC,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611091334295-research-paper-61-anomalies-in-the-china-a-share-mar,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental17;model39;other545,Direct Fundamental Data;Linked Firms Momentum Data;Valuation Momentum Data,research,Research Paper 61: Anomalies in the China A-share Market,"KA64574 October 12, 2023 06:00",2023-10-12T06:00:19Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611091334295-Research-Paper-61-Anomalies-in-the-China-A-share-Market,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-61-anomalies-in-the-china-a-share-market-17611091334295-research-paper-61-anomalies-in-the-china-a-share-.md,6A29320469DB2C12D1387C6D6528BEE9575D6B7E8D75AC7BEA06BC319DF58EBE,materials/wq_dataset_catalog_20260717/raw/html/research-paper-61-anomalies-in-the-china-a-share-market-17611091334295-research-paper-61-anomalies-in-the-china-a-share-.html,5E9749624BC3B7355300B4758F7CD7A6513B78C79C9994F8935A866CD2EC2F68,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611112075415-research-paper-62-a-new-spin-on-optimal-portfolios-a,ASI_D1_TOP500;USA_D1_TOP1000,news12;news18,Ravenpack News Data;US News Data,research,Research Paper 62: A new spin on optimal portfolios and ecological equilibria,"KA64574 October 16, 2023 06:00",2023-10-16T06:00:17Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611112075415-Research-Paper-62-A-new-spin-on-optimal-portfolios-and-ecological-equilibria,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-62-a-new-spin-on-optimal-portfolios-and-ecological-equilibria-17611112075415-research-paper-62-a-new-spin.md,FF959F9B881DA1DA235443458BEAEC26255B3D515544EBA6F7ACD699D1C4E860,materials/wq_dataset_catalog_20260717/raw/html/research-paper-62-a-new-spin-on-optimal-portfolios-and-ecological-equilibria-17611112075415-research-paper-62-a-new-spin.html,0E77058E1ED5A5D19885E826E8272214427B23BA58870521492E7B3F5127E823,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
arxiv.org-pdf-2104.00668.pdf,,,,attachment,https://arxiv.org/pdf/2104.00668.pdf,,,https://arxiv.org/pdf/2104.00668.pdf,materials/wq_dataset_catalog_20260717/raw/attachments/research-paper-62-a-new-spin-on-optimal-portfolios-and-ecological-equilibria-17611112075415-research-paper-62-a-new-spin.00668,BDFBF1980AEEF36BD2C9E5756F8BD250FC2598049E9F6A50CB86F9D35BA035DF,,,https://support.worldquantbrain.com/hc/en-us/community/posts/17611112075415-Research-Paper-62-A-new-spin-on-optimal-portfolios-and-ecological-equilibria,200,application/pdf,SAVED_ORIGINAL,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611131419159-research-paper-63-do-esg-funds-make-stakeholder-frie,ASI_D1_TOP500;USA_D1_TOP1000,news18,Ravenpack News Data,research,Research Paper 63: Do ESG Funds Make Stakeholder-Friendly Investments?,"KA64574 October 19, 2023 06:00",2023-10-19T06:00:24Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611131419159-Research-Paper-63-Do-ESG-Funds-Make-Stakeholder-Friendly-Investments,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-63-do-esg-funds-make-stakeholder-friendly-investments--17611131419159-research-paper-63-do-esg-funds-make.md,5A3062433242819630AD03B7D2C46B229A8C2E615D11D7CD7DEEAF397C940317,materials/wq_dataset_catalog_20260717/raw/html/research-paper-63-do-esg-funds-make-stakeholder-friendly-investments--17611131419159-research-paper-63-do-esg-funds-make.html,670EE6969EAF9630CAAD1B28B2FA210538CD88363C1CBAE319226F8BAB1F7C93,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611133525911-research-paper-64-let-me-sleep-on-it-sleep-and-inves,ASI_D1_TOP500;USA_D1_TOP1000,news18,Ravenpack News Data,research,Research Paper 64: Let Me Sleep on It: Sleep and Investor Reactions to Earnings Surprises,"KA64574 October 23, 2023 06:00",2023-10-23T06:00:18Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611133525911-Research-Paper-64-Let-Me-Sleep-on-It-Sleep-and-Investor-Reactions-to-Earnings-Surprises,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-64-let-me-sleep-on-it-sleep-and-investor-reactions-to-earnings-surprises-17611133525911-research-paper-64.md,982260F5A081900A188CFA15FE3A3E81F93464423F42A0CD126A21BAB0582FF5,materials/wq_dataset_catalog_20260717/raw/html/research-paper-64-let-me-sleep-on-it-sleep-and-investor-reactions-to-earnings-surprises-17611133525911-research-paper-64.html,D080BBC3D76FA7FACA29773FBD1DA84F452A0C8EEE6D173B56A4C6396BD29DF5,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611143426327-research-paper-66-a-reexamination-of-factor-momentum,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,other545,Linked Firms Momentum Data,research,Research Paper 66: A Reexamination of Factor Momentum: How Strong is It?,"KA64574 October 30, 2023 06:00",2023-10-30T06:00:25Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611143426327-Research-Paper-66-A-Reexamination-of-Factor-Momentum-How-Strong-is-It,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-66-a-reexamination-of-factor-momentum-how-strong-is-it--17611143426327-research-paper-66-a-reexamination-.md,7DA46CEA4E619ACF3ADCC911E182CD014EDB0702B5424BFC59FB9F16666598A1,materials/wq_dataset_catalog_20260717/raw/html/research-paper-66-a-reexamination-of-factor-momentum-how-strong-is-it--17611143426327-research-paper-66-a-reexamination-.html,52439C464F241BAACECAC5B3A6489FFF524296AEA51363FC9C90D610839D8660,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611163496343-research-paper-67-understanding-the-performance-of-t,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental6;model31,Company Fundamental Data for Equity;Earnings Quality Model,research,Research Paper 67: Understanding the Performance of the Equity Value Facto,"KA64574 November 02, 2023 06:00",2023-11-02T06:00:26Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611163496343-Research-Paper-67-Understanding-the-Performance-of-the-Equity-Value-Facto,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-67-understanding-the-performance-of-the-equity-value-facto-17611163496343-research-paper-67-understanding.md,DADF6E245D6346A16B50C8A8787FDB1669A140D90B7FC4B460CD0F4B8D50D5EA,materials/wq_dataset_catalog_20260717/raw/html/research-paper-67-understanding-the-performance-of-the-equity-value-facto-17611163496343-research-paper-67-understanding.html,DD1826D33F900B3057A7EBA31D958653F32A0E2F441BC78B3A9C6D9C8AEFFE80,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611170320791-research-paper-65-news-diffusion-in-social-networks-,ASI_D1_TOP500;USA_D1_TOP1000,socialmedia12;socialmedia8,Sentiment Data for Equity;Social Media Data for Equity,research,Research Paper 65: News Diffusion in Social Networks and Stock Market Reactions,"KA64574 October 26, 2023 06:00",2023-10-26T06:00:21Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611170320791-Research-Paper-65-News-Diffusion-in-Social-Networks-and-Stock-Market-Reactions,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-65-news-diffusion-in-social-networks-and-stock-market-reactions-17611170320791-research-paper-65-news-dif.md,F28048F30AEE712BB95CD098274A08416EC83088809E4B3EF314E343B802C2B8,materials/wq_dataset_catalog_20260717/raw/html/research-paper-65-news-diffusion-in-social-networks-and-stock-market-reactions-17611170320791-research-paper-65-news-dif.html,6081606407457EE08AF56E592477F8C5B8A3F09A92020953721BB16D6C2CB175,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611179260823-research-paper-68-an-augmented-q-factor-model-with-e,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,analyst46;fundamental28,Analyst Investment insight Data;Global Fundamental Data,research,Research Paper 68: An Augmented q-Factor Model with Expected Growth,"KA64574 September 18, 2023 10:44 Edited",2023-09-18T10:44:47Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611179260823-Research-Paper-68-An-Augmented-q-Factor-Model-with-Expected-Growth,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-68-an-augmented-q-factor-model-with-expected-growth-17611179260823-research-paper-68-an-augmented-q-facto.md,E3E56BFB6BC11A8F84660266034596D4A541A12C3631E421208A7F04DACF15A0,materials/wq_dataset_catalog_20260717/raw/html/research-paper-68-an-augmented-q-factor-model-with-expected-growth-17611179260823-research-paper-68-an-augmented-q-facto.html,D8A2188976D78D49E16E89F0B8C5662D602AD77FDE30A6880640F1EB7069A58F,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-17611254171031-research-paper-71-the-information-content-of-option-,IND_D1_TOP500;USA_D1_TOP1000,fundamental65;option1,Factor Ratios and its Rank Model;Options Volatility Surfaces Data,research,Research paper 71: The Information Content of Option Demand,"KA64574 January 25, 2024 06:00",2024-01-25T06:00:49Z,https://support.worldquantbrain.com/hc/en-us/community/posts/17611254171031-Research-paper-71-The-Information-Content-of-Option-Demand,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-71-the-information-content-of-option-demand-17611254171031-research-paper-71-the-information-content-of-o.md,BE4A1B1D10D88C701BECA1B2C002163AD3B78CDCD0810F35800616B6D5438915,materials/wq_dataset_catalog_20260717/raw/html/research-paper-71-the-information-content-of-option-demand-17611254171031-research-paper-71-the-information-content-of-o.html,43ED5DF610562B32DC728A06F544B5934C09D46E9446ED2DD49831AF165B6273,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-18426096096407-creating-d0-alphas-with-social-media-data,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,news104;news18;news20;news3;news46;news50;news7;sentiment7;socialmedia12,Archive News Data;Dow Jones News Analytics Data;Ravenpack News Data;Real Time News Feed Data;Relevant News Analytics Data;Sentiment Data for Equity;Web News Analytics Data;Web Sources News Sentiment Data;Webpage Views  Data,research,Creating D0 Alphas with Social Media Data,"NL41370 July 05, 2024 08:42 Edited",2024-07-05T08:42:39Z,https://support.worldquantbrain.com/hc/en-us/community/posts/18426096096407-Creating-D0-Alphas-with-Social-Media-Data,materials/wq_dataset_catalog_20260717/raw/markdown/creating-d0-alphas-with-social-media-data-18426096096407-creating-d0-alphas-with-social-media-data.md,80AE99E46BFAAEED0B21CB6A9FC3419C8B36FC1D0CFCB35EB9B67AB39279CE6A,materials/wq_dataset_catalog_20260717/raw/html/creating-d0-alphas-with-social-media-data-18426096096407-creating-d0-alphas-with-social-media-data.html,0502FFB5F73EEE49882D245FE6E5F991B837F94773F56C04507638CFE62AC5A6,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-18426141505431-creating-d0-alphas-with-model-data,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,analyst82;model216;model243;model50,Analyst Revisions Model Data;Analyst estimate prediction data;Combined Alpha Model;International Scorings Data,research,Creating D0 Alphas with Model Data,"NL41370 February 28, 2024 08:22 Edited",2024-02-28T08:22:27Z,https://support.worldquantbrain.com/hc/en-us/community/posts/18426141505431-Creating-D0-Alphas-with-Model-Data,materials/wq_dataset_catalog_20260717/raw/markdown/creating-d0-alphas-with-model-data-18426141505431-creating-d0-alphas-with-model-data.md,B41D1573C024CA200852BADB55E7BBD1788FDC23E1CF93607002781E75D25A8E,materials/wq_dataset_catalog_20260717/raw/html/creating-d0-alphas-with-model-data-18426141505431-creating-d0-alphas-with-model-data.html,C8F0737761E7D278ED60468518E463DB2B2208600BFE11BE060F026856950A0E,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-18426256195351-creating-d0-alphas-with-analyst-data,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,analyst16;analyst4;model216,Analyst Estimate Data for Equity;Analyst Revisions Model Data;Real Time Estimates,research,Creating D0 Alphas with Analyst Data,"NL41370 July 05, 2024 08:42 Edited",2024-07-05T08:42:22Z,https://support.worldquantbrain.com/hc/en-us/community/posts/18426256195351-Creating-D0-Alphas-with-Analyst-Data,materials/wq_dataset_catalog_20260717/raw/markdown/creating-d0-alphas-with-analyst-data-18426256195351-creating-d0-alphas-with-analyst-data.md,DF9EE44992DF4B7BCEC84068B90AFA9954C2A89795F8DD6973A660F0ADA2CD4B,materials/wq_dataset_catalog_20260717/raw/html/creating-d0-alphas-with-analyst-data-18426256195351-creating-d0-alphas-with-analyst-data.html,2F00AFBD4CB0D8B703B87BCE7D0DA1DEB5AC0B12ADDA42270889F05BB845A258,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-24095780017303-research-paper-76-value-and-momentum-everywhere,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental23;pv1,Fundamental Point in Time Data;Price Volume Data for Equity,research,Research Paper 76: Value and momentum everywhere,"NL41370 July 14, 2024 06:00 Edited",2024-07-14T06:00:51Z,https://support.worldquantbrain.com/hc/en-us/community/posts/24095780017303-Research-Paper-76-Value-and-momentum-everywhere,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-76-value-and-momentum-everywhere-24095780017303-research-paper-76-value-and-momentum-everywhere.md,BED58F4A0725E1EC8EA03C8A08718A8D2CB4A21CA1A382CB243DE7CCE76A997E,materials/wq_dataset_catalog_20260717/raw/html/research-paper-76-value-and-momentum-everywhere-24095780017303-research-paper-76-value-and-momentum-everywhere.html,7A351D2ED77A0EB25437DE76B7EA3FE6B490DB7A170C8B3F7807FE95633081C6,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
pages.stern.nyu.edu-lpederse-papers-valmomeverywhere.pdf,,,,attachment,Value and Momentum Everywhere (nyu.edu),,,https://pages.stern.nyu.edu/~lpederse/papers/ValMomEverywhere.pdf,materials/wq_dataset_catalog_20260717/raw/attachments/research-paper-76-value-and-momentum-everywhere-24095780017303-research-paper-76-value-and-momentum-everywhere-value-and.pdf,400DA98388D426C97172DDBFF80630DE6FCEE6D54510243A139504486D317393,,,https://support.worldquantbrain.com/hc/en-us/community/posts/24095780017303-Research-Paper-76-Value-and-momentum-everywhere,200,application/pdf,SAVED_ORIGINAL,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-24095793501207-research-paper-78-price-momentum-and-trading-volume,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,analyst9;model23;model77,Analyst Estimate Daily Data;Analysts' Factor Model;Scorings Data,research,Research Paper 78: Price Momentum and Trading Volume,"NL41370 July 21, 2024 06:00 Edited",2024-07-21T06:00:58Z,https://support.worldquantbrain.com/hc/en-us/community/posts/24095793501207-Research-Paper-78-Price-Momentum-and-Trading-Volume,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-78-price-momentum-and-trading-volume-24095793501207-research-paper-78-price-momentum-and-trading-volume.md,E51244E1B5CDFF65D845774D3BEAFFE6526A9D3E2A274FB43A378B9C9ED8FE1C,materials/wq_dataset_catalog_20260717/raw/html/research-paper-78-price-momentum-and-trading-volume-24095793501207-research-paper-78-price-momentum-and-trading-volume.html,AC1DE39367AB8455D68C75421046D62841A82A440550B4D2DA68031A7FC2D2B1,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
technicalanalysis.org.uk-volume-lesw00.pdf,,,,attachment,LeSw00.pdf (technicalanalysis.org.uk),,,http://technicalanalysis.org.uk/volume/LeSw00.pdf,materials/wq_dataset_catalog_20260717/raw/attachments/research-paper-78-price-momentum-and-trading-volume-24095793501207-research-paper-78-price-momentum-and-trading-volume-l.pdf,D3365A2FD0D769893C0B25790FC014CB402329FF502BD720721A14E2E39916CE,,,https://support.worldquantbrain.com/hc/en-us/community/posts/24095793501207-Research-Paper-78-Price-Momentum-and-Trading-Volume,200,application/pdf,SAVED_ORIGINAL,2026-07-17T14:13:02+00:00
